Li25-h,https://arxiv.org/abs/2510.08231v1,2025,MOBSE,MOBSE,SSE,$\sigma = 750$,,,,Li25,750,30,Hobbs 2005,1,αCE varies; pessimistic CE (HG donors fail); MOBSE/BSE framework (Giacobbo & Mapelli 2018),non-conservative (Eddington-limited onto BH),-1,pessimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),$q_{\rm{c}}$,specific AM of accretor (Hurley et al. 2002),TRUE,1,Variable λ from Claeys et al. (2014) / de Kool (1990): λ depends on stellar type and evolutionary state (Hurley et al. 2002 BSE framework). Binding energy E_bind = G M_env M / (λ R). λ typically ~0.5 for giant donors.
Li25-i,https://arxiv.org/abs/2510.08231v1,2025,MOBSE,MOBSE,SSE,$q_{\rm{c}}$ Ge,,,,Li25,265,30,Hobbs 2005,1,αCE varies; pessimistic CE (HG donors fail); MOBSE/BSE framework (Giacobbo & Mapelli 2018),non-conservative (Eddington-limited onto BH),-1,pessimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),$q_{\rm{c}}$ Ge,specific AM of accretor (Hurley et al. 2002),TRUE,1,Variable λ from Claeys et al. (2014) / de Kool (1990): λ depends on stellar type and evolutionary state (Hurley et al. 2002 BSE framework). Binding energy E_bind = G M_env M / (λ R). λ typically ~0.5 for giant donors.
Sgalletta_alpha_1,https://www.aanda.org/articles/aa/pdf/2025/06/aa52757-24.pdf,2025,SEVN,SEVN,PARSEC,fiducial,,,,Sg25,265,7.48,GM20 prescription,1,αCE varies; pessimistic CE; SEVN+PARSEC; Giacobbo & Mapelli (2020) kick prescription,non-conservative (Eddington-limited onto BH),specific AM of accreting star (SEVN / Hurley et al. 2002 base),pessimistic,standard,variable (Claeys et al. 2014),F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),qcrit prescription (Neijssel et al. 2019),specific AM of accretor,TRUE,1,"Variable λ from Claeys et al. (2014): λ depends on stellar type and evolutionary state, following BSE/Hurley et al. (2002) framework as implemented in SEVN (Spera et al. 2019; Mapelli et al. 2020). E_bind = G M_env M / (λ R)."
Sgalletta_alpha_0_5,https://www.aanda.org/articles/aa/pdf/2025/06/aa52757-24.pdf,2025,SEVN,SEVN,PARSEC,$\alpha = 0.5$,,,,Sg25,265,7.48,GM20 prescription,0.5,αCE varies; pessimistic CE; SEVN+PARSEC; Giacobbo & Mapelli (2020) kick prescription,non-conservative (Eddington-limited onto BH),specific AM of accreting star (SEVN / Hurley et al. 2002 base),pessimistic,standard,variable (Claeys et al. 2014),F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),qcrit prescription (Neijssel et al. 2019),specific AM of accretor,TRUE,1,"Variable λ from Claeys et al. (2014): λ depends on stellar type and evolutionary state, following BSE/Hurley et al. (2002) framework as implemented in SEVN (Spera et al. 2019; Mapelli et al. 2020). E_bind = G M_env M / (λ R)."
Sgalletta_alpha_3,https://www.aanda.org/articles/aa/pdf/2025/06/aa52757-24.pdf,2025,SEVN,SEVN,PARSEC,$\alpha = 3$,,,,Sg25,265,7.48,GM20 prescription,3,αCE varies; pessimistic CE; SEVN+PARSEC; Giacobbo & Mapelli (2020) kick prescription,non-conservative (Eddington-limited onto BH),specific AM of accreting star (SEVN / Hurley et al. 2002 base),pessimistic,standard,variable (Claeys et al. 2014),F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),qcrit prescription (Neijssel et al. 2019),specific AM of accretor,TRUE,1,"Variable λ from Claeys et al. (2014): λ depends on stellar type and evolutionary state, following BSE/Hurley et al. (2002) framework as implemented in SEVN (Spera et al. 2019; Mapelli et al. 2020). E_bind = G M_env M / (λ R)."
Sgalletta_alpha_5,https://www.aanda.org/articles/aa/pdf/2025/06/aa52757-24.pdf,2025,SEVN,SEVN,PARSEC,$\alpha = 5$,,,,Sg25,265,7.48,GM20 prescription,5,αCE varies; pessimistic CE; SEVN+PARSEC; Giacobbo & Mapelli (2020) kick prescription,non-conservative (Eddington-limited onto BH),specific AM of accreting star (SEVN / Hurley et al. 2002 base),pessimistic,standard,variable (Claeys et al. 2014),F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),qcrit prescription (Neijssel et al. 2019),specific AM of accretor,TRUE,1,"Variable λ from Claeys et al. (2014): λ depends on stellar type and evolutionary state, following BSE/Hurley et al. (2002) framework as implemented in SEVN (Spera et al. 2019; Mapelli et al. 2020). E_bind = G M_env M / (λ R)."
ShaoLi_rapid,https://ui.adsabs.harvard.edu/abs/2021ApJ...920...81S/abstract,2021,BSE,BSE,SSE,rapid SN,,,,SL21,265,265,Hobbs 2005,1,αCE=1.0; standard CE energy formalism; BSE (Hurley et al. 2002) framework,0.5,specific AM of accretor (isotropic re-emission; Soberman et al. 1997),pessimistic,standard,variable (Claeys et al. 2014),F12 rapid,Fryer 2012 rapid,Farmer et al. (2019),zeta prescription (BSE / Hurley et al. 2002),isotropic re-emission (Soberman et al. 1997),TRUE,1,Variable λ from Claeys et al. (2014) / de Kool (1990): λ depends on stellar type and evolutionary state (Hurley et al. 2002 BSE framework). Binding energy E_bind = G M_env M / (λ R). λ typically ~0.5 for giant donors.
ShaoLi_delayed,https://ui.adsabs.harvard.edu/abs/2021ApJ...920...81S/abstract,2021,BSE,BSE,SSE,delayed SN,,,,SL21,265,265,Hobbs 2005,1,αCE=1.0; standard CE energy formalism; BSE (Hurley et al. 2002) framework,0.5,specific AM of accretor (isotropic re-emission; Soberman et al. 1997),pessimistic,standard,variable (Claeys et al. 2014),F12 delayed,Fryer 2012 delayed,Farmer et al. (2019),zeta prescription (BSE / Hurley et al. 2002),isotropic re-emission (Soberman et al. 1997),TRUE,1,Variable λ from Claeys et al. (2014) / de Kool (1990): λ depends on stellar type and evolutionary state (Hurley et al. 2002 BSE framework). Binding energy E_bind = G M_env M / (λ R). λ typically ~0.5 for giant donors.
ShaoLi_stochastic,https://ui.adsabs.harvard.edu/abs/2021ApJ...920...81S/abstract,2021,BSE,BSE,SSE,MM SN,,,,SL21,265,265,Hobbs 2005,1,αCE=1.0; standard CE energy formalism; BSE (Hurley et al. 2002) framework,0.5,specific AM of accretor (isotropic re-emission; Soberman et al. 1997),pessimistic,standard,variable (Claeys et al. 2014),"MM SN (stochastic, Mandel & Müller 2016)",Mandel & Müller (2016) stochastic,Farmer et al. (2019),zeta prescription (BSE / Hurley et al. 2002),isotropic re-emission (Soberman et al. 1997),TRUE,1,Variable λ from Claeys et al. (2014) / de Kool (1990): λ depends on stellar type and evolutionary state (Hurley et al. 2002 BSE framework). Binding energy E_bind = G M_env M / (λ R). λ typically ~0.5 for giant donors.
R25-A-Fiducial_Optimistic,not used,2025,StarTrack,StarT,SSE,fiducial,opt CE,,,RO25,265,265,Hobbs 2005,1,αCE=1.0; optimistic CE (HG donors survive); StarTrack Webbink 1984 energy formalism,0.5,specific AM of accretor (Belczynski et al. 2008 / StarTrack),optimistic,standard,Nanjing (Dominik et al. 2012),F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),Belczynski et al. (2008) / StarTrack zeta prescription,specific AM of accretor (Belczynski et al. 2008),TRUE,1,"Nanjing-style prescription: λ from polynomial fits to stellar structure (Dominik et al. 2012; Xu & Li 2010a,b), same framework as COMPAS. Binding energy E_bind = G M_env M / (λ R). Internal energy partially included via αth parameter."
R25-B-RMAX_Optimistic,not used,2025,StarTrack,StarT,SSE,Rmax,opt CE,,,RO25,265,265,Hobbs 2005,1,αCE=1.0; optimistic CE (HG donors survive); StarTrack Webbink 1984 energy formalism,0.5,specific AM of accretor (Belczynski et al. 2008 / StarTrack),optimistic,standard,Nanjing (Dominik et al. 2012),F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),Belczynski et al. (2008) / StarTrack zeta prescription,specific AM of accretor (Belczynski et al. 2008),TRUE,1,"Nanjing-style prescription: λ from polynomial fits to stellar structure (Dominik et al. 2012; Xu & Li 2010a,b), same framework as COMPAS. Binding energy E_bind = G M_env M / (λ R). Internal energy partially included via αth parameter."
R23-A-Fiducial_Optimistic,not used,2023,StarTrack,StarT,SSE,fiducial,opt CE,,,RO23,265,265,Hobbs 2005,1,αCE=1.0; optimistic CE (HG donors survive); StarTrack Webbink 1984 energy formalism,0.5,specific AM of accretor (Belczynski et al. 2008 / StarTrack),optimistic,standard,Nanjing (Dominik et al. 2012),F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),Belczynski et al. (2008) / StarTrack zeta prescription,specific AM of accretor (Belczynski et al. 2008),TRUE,1,"Nanjing-style prescription: λ from polynomial fits to stellar structure (Dominik et al. 2012; Xu & Li 2010a,b), same framework as COMPAS. Binding energy E_bind = G M_env M / (λ R). Internal energy partially included via αth parameter."
R23-B-RMAX2_Optimistic,not used,2023,StarTrack,StarT,SSE,Rmax MET,opt CE,,,RO23,265,265,Hobbs 2005,1,αCE=1.0; optimistic CE (HG donors survive); StarTrack Webbink 1984 energy formalism,0.5,specific AM of accretor (Belczynski et al. 2008 / StarTrack),optimistic,standard,Nanjing (Dominik et al. 2012),F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),Belczynski et al. (2008) / StarTrack zeta prescription,specific AM of accretor (Belczynski et al. 2008),TRUE,1,"Nanjing-style prescription: λ from polynomial fits to stellar structure (Dominik et al. 2012; Xu & Li 2010a,b), same framework as COMPAS. Binding energy E_bind = G M_env M / (λ R). Internal energy partially included via αth parameter."
R23-C-RMAX3_Optimistic,not used,2023,StarTrack,StarT,SSE,Rmax MET,opt CE,,,RO23,265,265,Hobbs 2005,1,αCE=1.0; optimistic CE (HG donors survive); StarTrack Webbink 1984 energy formalism,0.5,specific AM of accretor (Belczynski et al. 2008 / StarTrack),optimistic,standard,Nanjing (Dominik et al. 2012),F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),Belczynski et al. (2008) / StarTrack zeta prescription,specific AM of accretor (Belczynski et al. 2008),TRUE,1,"Nanjing-style prescription: λ from polynomial fits to stellar structure (Dominik et al. 2012; Xu & Li 2010a,b), same framework as COMPAS. Binding energy E_bind = G M_env M / (λ R). Internal energy partially included via αth parameter."
R23-D-RMAX4_Optimistic,not used,2023,StarTrack,StarT,SSE,Rmax MLT+++,opt CE,,,RO23,265,265,Hobbs 2005,1,αCE=1.0; optimistic CE (HG donors survive); StarTrack Webbink 1984,0.5,specific AM of accretor (Belczynski et al. 2008 / StarTrack),optimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),Belczynski et al. (2008) / StarTrack zeta prescription,specific AM of accretor (Belczynski et al. 2008),TRUE,1,"Nanjing-style prescription: λ from polynomial fits to stellar structure (Dominik et al. 2012; Xu & Li 2010a,b), same framework as COMPAS. Binding energy E_bind = G M_env M / (λ R). Internal energy partially included via αth parameter."
R23-E-RMAX4B_Optimistic,not used,2023,StarTrack,STarT,SSE,Rmax MESA,opt CE,,,RO23,265,265,Hobbs 2005,1,αCE=1.0; optimistic CE (HG donors survive); StarTrack Webbink 1984,0.5,specific AM of accretor (Belczynski et al. 2008 / StarTrack),optimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),Belczynski et al. (2008) / StarTrack zeta prescription,specific AM of accretor (Belczynski et al. 2008),TRUE,1,"Nanjing-style prescription: λ from polynomial fits to stellar structure (Dominik et al. 2012; Xu & Li 2010a,b), same framework as COMPAS. Binding energy E_bind = G M_env M / (λ R). Internal energy partially included via αth parameter."
